beatid;melid;chord;Root_pitch;chord_info;chord_map;triad;added_note
73752;244;Ao;A;o;o;o;none
73756;244;G-7;G;-7;-7;-;m7
73758;244;C7;C;7;7;M;m7
73760;244;F-7;F;-7;-7;-;m7
73762;244;Bb7;A#;7;7;M;m7
73764;244;Eb7;D#;7;7;M;m7
73772;244;Eb7;D#;7;7;M;m7
73788;244;Ab7;G#;7;7;M;m7
73792;244;Gb7911#;F#;7911#;7;M;m7
73796;244;F7;F;7;7;M;m7
73800;244;Bb7;A#;7;7;M;m7
73804;244;Eb7;D#;7;7;M;m7
73812;244;Ab7;G#;7;7;M;m7
73816;244;Ao;A;o;o;o;none
73820;244;G-7;G;-7;-7;-;m7
73822;244;C7;C;7;7;M;m7
73824;244;F-7;F;-7;-7;-;m7
73826;244;Bb7;A#;7;7;M;m7
73828;244;Eb7;D#;7;7;M;m7
73836;244;Eb7;D#;7;7;M;m7
73852;244;Ab7;G#;7;7;M;m7
73856;244;Gb7911#;F#;7911#;7;M;m7
73860;244;F7;F;7;7;M;m7
73864;244;Bb7;A#;7;7;M;m7
73868;244;Eb7;D#;7;7;M;m7
73876;244;Ab7;G#;7;7;M;m7
73880;244;Ao;A;o;o;o;none
73884;244;G-7;G;-7;-7;-;m7
73886;244;C7;C;7;7;M;m7
73888;244;F-7;F;-7;-7;-;m7
73890;244;Bb7;A#;7;7;M;m7
73892;244;Eb7;D#;7;7;M;m7
73900;244;Eb7;D#;7;7;M;m7
73916;244;Ab7;G#;7;7;M;m7
73920;244;Gb7911#;F#;7911#;7;M;m7
73924;244;F7;F;7;7;M;m7
73928;244;Bb7;A#;7;7;M;m7
73932;244;Eb7;D#;7;7;M;m7
73940;244;Ab7;G#;7;7;M;m7
73944;244;Ao;A;o;o;o;none
73948;244;G-7;G;-7;-7;-;m7
73950;244;C7;C;7;7;M;m7
73952;244;F-7;F;-7;-7;-;m7
73954;244;Bb7;A#;7;7;M;m7
73956;244;Eb7;D#;7;7;M;m7
73964;244;Eb7;D#;7;7;M;m7
73966;244;NC;N;No Chord;C;none;none
73967;244;NC;N;No Chord;C;none;none
73968;245;NC;N;No Chord;C;none;none
73971;245;D79#;D;79#;7;M;m7
73987;245;G79#;G;79#;7;M;m7
73995;245;D79#;D;79#;7;M;m7
74003;245;A79#;A;79#;7;M;m7
74007;245;G79#;G;79#;7;M;m7
74011;245;D7;D;7;7;M;m7
74015;245;A+79#;A;+79#;+7;+;m7
74019;245;D79#;D;79#;7;M;m7
74035;245;G79#;G;79#;7;M;m7
74043;245;D79#;D;79#;7;M;m7
74051;245;A79#;A;79#;7;M;m7
74055;245;G79#;G;79#;7;M;m7
74059;245;D7;D;7;7;M;m7
74063;245;A+79#;A;+79#;+7;+;m7
74067;245;D79#;D;79#;7;M;m7
74083;245;G79#;G;79#;7;M;m7
74091;245;D79#;D;79#;7;M;m7
74099;245;A79#;A;79#;7;M;m7
74103;245;G79#;G;79#;7;M;m7
74107;245;D7;D;7;7;M;m7
74111;245;A+79#;A;+79#;+7;+;m7
74115;245;D79#;D;79#;7;M;m7
74117;246;NC;N;No Chord;C;none;none
74118;246;NC;N;No Chord;C;none;none
74119;246;NC;N;No Chord;C;none;none
74120;246;G-j7;G;-j7;-j7;-;j7
74152;246;Eb7;D#;7;7;M;m7
74154;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74156;246;Eb7;D#;7;7;M;m7
74158;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74160;246;Eb7;D#;7;7;M;m7
74162;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74164;246;Eb7;D#;7;7;M;m7
74166;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74168;246;Eb7;D#;7;7;M;m7
74170;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74172;246;Eb7;D#;7;7;M;m7
74174;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74176;246;Eb7;D#;7;7;M;m7
74178;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74180;246;Eb7;D#;7;7;M;m7
74182;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74184;246;G-j7;G;-j7;-j7;-;j7
74216;246;Eb7;D#;7;7;M;m7
74218;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74220;246;Eb7;D#;7;7;M;m7
74222;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74224;246;Eb7;D#;7;7;M;m7
74226;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74228;246;Eb7;D#;7;7;M;m7
74230;246;Ab-6/Eb;G#;-6/Eb;-6;-;6
74232;246;Db7911#;C#;7911#;7;M;m7
74234;246;C-7;C;-7;-7;-;m7
74236;246;B+7;B;+7;+7;+;m7
74238;246;Eb/Bb;D#;/Bb;;M;none
74240;246;Am7b5;A;m7b5;-7b5;half;m7
74242;246;D79#;D;79#;7;M;m7
74244;246;G-j7;G;-j7;-j7;-;j7
74262;246;NC;N;No Chord;C;none;none
74263;246;NC;N;No Chord;C;none;none
74264;247;NC;N;No Chord;C;none;none
74266;247;Bb;A#;;;M;none
74268;247;F/A;F;/A;;M;none
74270;247;G-;G;-;-;-;none
74272;247;G-/F;G;-/F;-;-;none
74274;247;Eb/G;D#;/G;;M;none
74276;247;Bb/F;A#;/F;;M;none
74278;247;F;F;;;M;none
74281;247;F7;F;7;7;M;m7
74282;247;Bb;A#;;;M;none
74284;247;F/A;F;/A;;M;none
74286;247;G-;G;-;-;-;none
74288;247;G-/F;G;-/F;-;-;none
74290;247;Eb/G;D#;/G;;M;none
74292;247;Bb/F;A#;/F;;M;none
74294;247;F;F;;;M;none
74296;247;F#o;F#;o;o;o;none
74298;247;G-;G;-;-;-;none
74302;247;D/F#;D;/F#;;M;none
74306;247;F-;F;-;-;-;none
74310;247;G7;G;7;7;M;m7
74314;247;C-;C;-;-;-;none
74318;247;Fsus;F;sus;sus;sus;none
74322;247;Bb;A#;;;M;none
74324;247;F/A;F;/A;;M;none
74326;247;G-;G;-;-;-;none
74328;247;G-/F;G;-/F;-;-;none
74330;247;Eb/G;D#;/G;;M;none
74332;247;Fsus;F;sus;sus;sus;none
74333;247;F;F;;;M;none
74334;247;Bb;A#;;;M;none
74336;247;Absus7;G#;sus7;sus7;sus;m7
74337;247;Ab7;G#;7;7;M;m7
74338;247;Db;C#;;;M;none
74340;247;Co;C;o;o;o;none
74342;247;Bb-;A#;-;-;-;none
74344;247;Eb/G;D#;/G;;M;none
74346;247;Ab;G#;;;M;none
74348;247;Eb/G;D#;/G;;M;none
74349;247;C;C;;;M;none
74350;247;F-;F;-;-;-;none
74352;247;Ab;G#;;;M;none
74354;247;Db;C#;;;M;none
74356;247;Co;C;o;o;o;none
74358;247;Bb-;A#;-;-;-;none
74360;247;Eb/G;D#;/G;;M;none
74362;247;Ab;G#;;;M;none
74364;247;Go;G;o;o;o;none
74366;247;F7;F;7;7;M;m7
74370;247;Bb;A#;;;M;none
74372;247;F/A;F;/A;;M;none
74374;247;G-;G;-;-;-;none
74376;247;G-/F;G;-/F;-;-;none
74378;247;Eb/G;D#;/G;;M;none
74380;247;Fsus;F;sus;sus;sus;none
74382;247;F;F;;;M;none
74386;247;Bb;A#;;;M;none
74388;247;F/A;F;/A;;M;none
74390;247;G-;G;-;-;-;none
74392;247;G-/F;G;-/F;-;-;none
74394;247;Eb/G;D#;/G;;M;none
74396;247;Fsus;F;sus;sus;sus;none
74398;247;F;F;;;M;none
74401;247;F#o;F#;o;o;o;none
74402;247;G-;G;-;-;-;none
74409;248;F7;F;7;7;M;m7
74425;248;Bb7;A#;7;7;M;m7
74433;248;F7;F;7;7;M;m7
74437;248;A-7;A;-7;-7;-;m7
74439;248;D7;D;7;7;M;m7
74441;248;G7;G;7;7;M;m7
74445;248;C7;C;7;7;M;m7
74449;248;F7;F;7;7;M;m7
74453;248;C7;C;7;7;M;m7
74457;248;F7;F;7;7;M;m7
74461;248;Bb7;A#;7;7;M;m7
74465;248;F7;F;7;7;M;m7
74473;248;Bb7;A#;7;7;M;m7
74481;248;F7;F;7;7;M;m7
74485;248;D7;D;7;7;M;m7
74489;248;G7;G;7;7;M;m7
74493;248;C7;C;7;7;M;m7
74497;248;F7;F;7;7;M;m7
74501;248;C7;C;7;7;M;m7
74505;248;F7;F;7;7;M;m7
74509;248;Bb7;A#;7;7;M;m7
74513;248;F7;F;7;7;M;m7
74521;248;Bb7;A#;7;7;M;m7
74529;248;F7;F;7;7;M;m7
74533;248;D7;D;7;7;M;m7
74537;248;G7;G;7;7;M;m7
74541;248;C7;C;7;7;M;m7
74545;248;F7;F;7;7;M;m7
74549;248;C7;C;7;7;M;m7
74553;248;F7;F;7;7;M;m7
74557;248;Bb7;A#;7;7;M;m7
74561;248;F7;F;7;7;M;m7
74569;248;Bb7;A#;7;7;M;m7
74577;248;F7;F;7;7;M;m7
74581;248;D7;D;7;7;M;m7
74585;248;G7;G;7;7;M;m7
74589;248;C7;C;7;7;M;m7
74593;248;F7;F;7;7;M;m7
74597;248;C7;C;7;7;M;m7
74601;248;F7;F;7;7;M;m7
74605;248;Bb7;A#;7;7;M;m7
74609;248;F7;F;7;7;M;m7
74617;248;Bb7;A#;7;7;M;m7
74625;248;F7;F;7;7;M;m7
74629;248;D7;D;7;7;M;m7
74633;248;G7;G;7;7;M;m7
74637;248;C7;C;7;7;M;m7
74641;248;F7;F;7;7;M;m7
74645;248;C7;C;7;7;M;m7
74649;248;F7;F;7;7;M;m7
74653;249;NC;N;No Chord;C;none;none
74655;249;Eb7;D#;7;7;M;m7
74671;249;Ab7;G#;7;7;M;m7
74679;249;Eb7;D#;7;7;M;m7
74687;249;Bb7;A#;7;7;M;m7
74691;249;Ab7;G#;7;7;M;m7
74695;249;Eb7;D#;7;7;M;m7
74703;249;Eb7;D#;7;7;M;m7
74719;249;Ab7;G#;7;7;M;m7
74727;249;Eb7;D#;7;7;M;m7
74735;249;Bb7;A#;7;7;M;m7
74739;249;Ab7;G#;7;7;M;m7
74743;249;Eb7;D#;7;7;M;m7
74751;249;NC;N;No Chord;C;none;none
74752;250;Db7;C#;7;7;M;m7
74756;250;Gb7;F#;7;7;M;m7
74760;250;Db7;C#;7;7;M;m7
74768;250;Gb7;F#;7;7;M;m7
74776;250;Db7;C#;7;7;M;m7
74782;250;Bb7;A#;7;7;M;m7
74784;250;Eb-7;D#;-7;-7;-;m7
74788;250;Ab79;G#;79;7;M;m7
74792;250;Db7;C#;7;7;M;m7
74796;250;Ab7;G#;7;7;M;m7
74800;250;Db7;C#;7;7;M;m7
74804;250;Gb7;F#;7;7;M;m7
74808;250;Db7;C#;7;7;M;m7
74816;250;Gb7;F#;7;7;M;m7
74824;250;Db7;C#;7;7;M;m7
74830;250;Bb7;A#;7;7;M;m7
74832;250;Eb-7;D#;-7;-7;-;m7
74836;250;Ab79;G#;79;7;M;m7
74840;250;Db7;C#;7;7;M;m7
74844;250;Ab7;G#;7;7;M;m7
74848;250;Db7;C#;7;7;M;m7
74852;250;Gb7;F#;7;7;M;m7
74856;250;Db7;C#;7;7;M;m7
74864;250;Gb7;F#;7;7;M;m7
74872;250;Db7;C#;7;7;M;m7
74878;250;Bb7;A#;7;7;M;m7
74880;250;Eb-7;D#;-7;-7;-;m7
74884;250;Ab79;G#;79;7;M;m7
74888;250;Db7;C#;7;7;M;m7
74892;250;Ab7;G#;7;7;M;m7
74896;250;Db7;C#;7;7;M;m7
74897;251;Fsus7913;F;sus7913;sus7;sus;m7
74898;251;NC;N;No Chord;C;none;none
74909;251;Gbsus7913;F#;sus7913;sus7;sus;m7
74913;251;Fsus7913;F;sus7913;sus7;sus;m7
74921;251;F7;F;7;7;M;m7
74923;251;Eb7;D#;7;7;M;m7
74925;251;D79;D;79;7;M;m7
74929;251;Ebj7911#;D#;j7911#;j7;M;j7
74945;251;Fsus7913;F;sus7913;sus7;sus;m7
74957;251;Gbsus7913;F#;sus7913;sus7;sus;m7
74961;251;Fsus7913;F;sus7913;sus7;sus;m7
74969;251;F7;F;7;7;M;m7
74971;251;Eb7;D#;7;7;M;m7
74973;251;D79;D;79;7;M;m7
74977;251;Ebj7911#;D#;j7911#;j7;M;j7
74993;251;Fsus7913;F;sus7913;sus7;sus;m7
75005;251;Gbsus7913;F#;sus7913;sus7;sus;m7
75009;251;Fsus7913;F;sus7913;sus7;sus;m7
75017;251;F7;F;7;7;M;m7
75019;251;Eb7;D#;7;7;M;m7
75021;251;D79;D;79;7;M;m7
75025;251;Ebj7911#;D#;j7911#;j7;M;j7
75041;251;Fsus7913;F;sus7913;sus7;sus;m7
75053;251;Gbsus7913;F#;sus7913;sus7;sus;m7
75057;251;Fsus7913;F;sus7913;sus7;sus;m7
75065;251;F7;F;7;7;M;m7
75067;251;Eb7;D#;7;7;M;m7
75069;251;D79;D;79;7;M;m7
75073;251;Ebj7911#;D#;j7911#;j7;M;j7
75089;251;Fsus7913;F;sus7913;sus7;sus;m7
75101;251;Gbsus7913;F#;sus7913;sus7;sus;m7
75105;251;Fsus7913;F;sus7913;sus7;sus;m7
75109;251;Fsus7913;F;sus7913;sus7;sus;m7
75113;251;F7;F;7;7;M;m7
75115;251;Eb7;D#;7;7;M;m7
75117;251;D79;D;79;7;M;m7
75121;251;Ebj7911#;D#;j7911#;j7;M;j7
75137;251;Fsus7913;F;sus7913;sus7;sus;m7
75149;251;Gbsus7913;F#;sus7913;sus7;sus;m7
75153;251;Fsus7913;F;sus7913;sus7;sus;m7
75161;251;F7;F;7;7;M;m7
75163;251;Eb7;D#;7;7;M;m7
75165;251;D79;D;79;7;M;m7
75169;251;Ebj7911#;D#;j7911#;j7;M;j7
75185;251;Fsus7913;F;sus7913;sus7;sus;m7
75197;251;Gbsus7913;F#;sus7913;sus7;sus;m7
75201;251;Fsus7913;F;sus7913;sus7;sus;m7
75209;251;F7;F;7;7;M;m7
75211;251;Eb7;D#;7;7;M;m7
75213;251;D79;D;79;7;M;m7
75217;251;Ebj7911#;D#;j7911#;j7;M;j7
75233;251;Fsus7913;F;sus7913;sus7;sus;m7
75245;251;Gbsus7913;F#;sus7913;sus7;sus;m7
75249;251;Fsus7913;F;sus7913;sus7;sus;m7
75257;251;F7;F;7;7;M;m7
75259;251;Eb7;D#;7;7;M;m7
75261;251;D79;D;79;7;M;m7
75265;251;Ebj7911#;D#;j7911#;j7;M;j7
75281;251;Fsus7913;F;sus7913;sus7;sus;m7
75293;251;Gbsus7913;F#;sus7913;sus7;sus;m7
75297;251;Fsus7913;F;sus7913;sus7;sus;m7
75305;251;F7;F;7;7;M;m7
75307;251;Eb7;D#;7;7;M;m7
75309;251;D79;D;79;7;M;m7
75313;251;Ebj7911#;D#;j7911#;j7;M;j7
75329;251;Fsus7913;F;sus7913;sus7;sus;m7
75341;251;Gbsus7913;F#;sus7913;sus7;sus;m7
75345;251;Fsus7913;F;sus7913;sus7;sus;m7
75353;251;F7;F;7;7;M;m7
75355;251;Eb7;D#;7;7;M;m7
75357;251;D79;D;79;7;M;m7
75361;251;Ebj7911#;D#;j7911#;j7;M;j7
75377;251;Fsus7913;F;sus7913;sus7;sus;m7
75389;251;Gbsus7913;F#;sus7913;sus7;sus;m7
75393;251;Fsus7913;F;sus7913;sus7;sus;m7
75401;251;F7;F;7;7;M;m7
75403;251;Eb7;D#;7;7;M;m7
75405;251;D79;D;79;7;M;m7
75409;251;Ebj7911#;D#;j7911#;j7;M;j7
75425;251;Fsus7913;F;sus7913;sus7;sus;m7
75437;251;Gbsus7913;F#;sus7913;sus7;sus;m7
75441;251;Fsus7913;F;sus7913;sus7;sus;m7
75449;251;F7;F;7;7;M;m7
75451;251;Eb7;D#;7;7;M;m7
75453;251;D79;D;79;7;M;m7
75457;251;Ebj7911#;D#;j7911#;j7;M;j7
75482;252;NC;N;No Chord;C;none;none
75498;252;Cj7;C;j7;j7;M;j7
75502;252;Cj7;C;j7;j7;M;j7
75506;252;F-7;F;-7;-7;-;m7
75510;252;Bb7;A#;7;7;M;m7
75514;252;Cj7;C;j7;j7;M;j7
75518;252;Cj7;C;j7;j7;M;j7
75522;252;Bb-7;A#;-7;-7;-;m7
75526;252;Eb7;D#;7;7;M;m7
75530;252;Abj7;G#;j7;j7;M;j7
75534;252;Abj7;G#;j7;j7;M;j7
75538;252;A-7;A;-7;-7;-;m7
75542;252;D7;D;7;7;M;m7
75546;252;D-7;D;-7;-7;-;m7
75550;252;G7;G;7;7;M;m7
75554;252;Cj7;C;j7;j7;M;j7
75556;252;Ebj7;D#;j7;j7;M;j7
75558;252;Abj7;G#;j7;j7;M;j7
75560;252;Dbj7;C#;j7;j7;M;j7
75562;252;Cj7;C;j7;j7;M;j7
75566;252;Cj7;C;j7;j7;M;j7
75570;252;F-7;F;-7;-7;-;m7
75574;252;Bb7;A#;7;7;M;m7
75578;252;Cj7;C;j7;j7;M;j7
75582;252;Cj7;C;j7;j7;M;j7
75586;252;Bb-7;A#;-7;-7;-;m7
75590;252;Eb7;D#;7;7;M;m7
75594;252;Abj7;G#;j7;j7;M;j7
75598;252;Abj7;G#;j7;j7;M;j7
75602;252;A-7;A;-7;-7;-;m7
75606;252;D7;D;7;7;M;m7
75610;252;D-7;D;-7;-7;-;m7
75614;252;G7;G;7;7;M;m7
75618;252;Cj7;C;j7;j7;M;j7
75620;252;Ebj7;D#;j7;j7;M;j7
75622;252;Abj7;G#;j7;j7;M;j7
75624;252;Dbj7;C#;j7;j7;M;j7
75626;252;Cj7;C;j7;j7;M;j7
75630;252;Cj7;C;j7;j7;M;j7
75634;252;F-7;F;-7;-7;-;m7
75638;252;Bb7;A#;7;7;M;m7
75642;252;Cj7;C;j7;j7;M;j7
75646;252;Cj7;C;j7;j7;M;j7
75650;252;Bb-7;A#;-7;-7;-;m7
75654;252;Eb7;D#;7;7;M;m7
75658;252;Abj7;G#;j7;j7;M;j7
75662;252;Abj7;G#;j7;j7;M;j7
75666;252;A-7;A;-7;-7;-;m7
75670;252;D7;D;7;7;M;m7
75674;252;D-7;D;-7;-7;-;m7
75678;252;G7;G;7;7;M;m7
75682;252;Cj7;C;j7;j7;M;j7
75684;252;Ebj7;D#;j7;j7;M;j7
75686;252;Abj7;G#;j7;j7;M;j7
75688;252;Dbj7;C#;j7;j7;M;j7
75690;252;Cj7;C;j7;j7;M;j7
75694;252;Cj7;C;j7;j7;M;j7
75702;252;Bb7;A#;7;7;M;m7
75706;252;Cj7;C;j7;j7;M;j7
75710;252;Cj7;C;j7;j7;M;j7
75714;252;Bb-7;A#;-7;-7;-;m7
75718;252;Eb7;D#;7;7;M;m7
75722;252;Abj7;G#;j7;j7;M;j7
75726;252;Abj7;G#;j7;j7;M;j7
75730;252;A-7;A;-7;-7;-;m7
75734;252;D7;D;7;7;M;m7
75738;252;D-7;D;-7;-7;-;m7
75742;252;G7;G;7;7;M;m7
75746;252;Cj7;C;j7;j7;M;j7
75748;252;Ebj7;D#;j7;j7;M;j7
75750;252;Abj7;G#;j7;j7;M;j7
75752;252;Dbj7;C#;j7;j7;M;j7
75754;252;Cj7;C;j7;j7;M;j7
75758;252;Cj7;C;j7;j7;M;j7
75762;252;F-7;F;-7;-7;-;m7
75766;252;Bb7;A#;7;7;M;m7
75770;252;Cj7;C;j7;j7;M;j7
75774;252;Cj7;C;j7;j7;M;j7
75778;252;Bb-7;A#;-7;-7;-;m7
75782;252;Eb7;D#;7;7;M;m7
75786;252;Abj7;G#;j7;j7;M;j7
75790;252;Abj7;G#;j7;j7;M;j7
75794;252;A-7;A;-7;-7;-;m7
75798;252;D7;D;7;7;M;m7
75802;252;D-7;D;-7;-7;-;m7
75806;252;G7;G;7;7;M;m7
75810;252;Cj7;C;j7;j7;M;j7
75812;252;Ebj7;D#;j7;j7;M;j7
75814;252;Abj7;G#;j7;j7;M;j7
75816;252;Dbj7;C#;j7;j7;M;j7
75818;252;Cj7;C;j7;j7;M;j7
75822;253;NC;N;No Chord;C;none;none
75834;253;F-7;F;-7;-7;-;m7
75838;253;Bb-7;A#;-7;-7;-;m7
75842;253;Eb7;D#;7;7;M;m7
75846;253;Abj7;G#;j7;j7;M;j7
75850;253;Dbj7;C#;j7;j7;M;j7
75854;253;D-7;D;-7;-7;-;m7
75856;253;G7;G;7;7;M;m7
75858;253;Cj7;C;j7;j7;M;j7
75866;253;C-7;C;-7;-7;-;m7
75870;253;F-7;F;-7;-7;-;m7
75874;253;Bb7;A#;7;7;M;m7
75878;253;Ebj7;D#;j7;j7;M;j7
75882;253;Abj7;G#;j7;j7;M;j7
75886;253;Am7b5;A;m7b5;-7b5;half;m7
75888;253;D7;D;7;7;M;m7
75890;253;Gj7;G;j7;j7;M;j7
75898;253;Am7b5;A;m7b5;-7b5;half;m7
75902;253;D7;D;7;7;M;m7
75906;253;Gj7;G;j7;j7;M;j7
75914;253;F#m7b5;F#;m7b5;-7b5;half;m7
75918;253;B7;B;7;7;M;m7
75922;253;Ej7;E;j7;j7;M;j7
75926;253;C7;C;7;7;M;m7
75930;253;F-7;F;-7;-7;-;m7
75934;253;Bb-7;A#;-7;-7;-;m7
75938;253;Eb7;D#;7;7;M;m7
75942;253;Abj7;G#;j7;j7;M;j7
75946;253;Dbj7;C#;j7;j7;M;j7
75950;253;Db-7;C#;-7;-7;-;m7
75954;253;C-7;C;-7;-7;-;m7
75958;253;Bo;B;o;o;o;none
75962;253;Bb-7;A#;-7;-7;-;m7
75966;253;Eb7;D#;7;7;M;m7
75970;253;Abj7;G#;j7;j7;M;j7
75974;253;Gm7b5;G;m7b5;-7b5;half;m7
75976;253;C7;C;7;7;M;m7
75978;253;F-7;F;-7;-7;-;m7
75982;253;Bb-7;A#;-7;-7;-;m7
75986;253;Eb7;D#;7;7;M;m7
75990;253;Abj7;G#;j7;j7;M;j7
75994;253;Dbj7;C#;j7;j7;M;j7
75998;253;D-7;D;-7;-7;-;m7
76000;253;G7;G;7;7;M;m7
76002;253;Cj7;C;j7;j7;M;j7
76010;253;C-7;C;-7;-7;-;m7
76014;253;F-7;F;-7;-7;-;m7
76018;253;Bb7;A#;7;7;M;m7
76022;253;Ebj7;D#;j7;j7;M;j7
76026;253;Abj7;G#;j7;j7;M;j7
76030;253;Am7b5;A;m7b5;-7b5;half;m7
76032;253;D7;D;7;7;M;m7
76034;253;Gj7;G;j7;j7;M;j7
76042;253;Am7b5;A;m7b5;-7b5;half;m7
76046;253;D7;D;7;7;M;m7
76050;253;Gj7;G;j7;j7;M;j7
76058;253;F#m7b5;F#;m7b5;-7b5;half;m7
76062;253;B7;B;7;7;M;m7
76066;253;Ej7;E;j7;j7;M;j7
76070;253;C7;C;7;7;M;m7
76074;253;F-7;F;-7;-7;-;m7
76078;253;Bb-7;A#;-7;-7;-;m7
76082;253;Eb7;D#;7;7;M;m7
76086;253;Abj7;G#;j7;j7;M;j7
76090;253;Dbj7;C#;j7;j7;M;j7
76094;253;Db-7;C#;-7;-7;-;m7
76098;253;C-7;C;-7;-7;-;m7
76102;253;Bo;B;o;o;o;none
76106;253;Bb-7;A#;-7;-7;-;m7
76110;253;Eb7;D#;7;7;M;m7
76114;253;Abj7;G#;j7;j7;M;j7
76118;253;Gm7b5;G;m7b5;-7b5;half;m7
76120;253;C7;C;7;7;M;m7
76122;253;F-7;F;-7;-7;-;m7
76126;253;Bb-7;A#;-7;-7;-;m7
76130;253;Eb7;D#;7;7;M;m7
76134;253;Abj7;G#;j7;j7;M;j7
76138;253;Dbj7;C#;j7;j7;M;j7
76142;253;D-7;D;-7;-7;-;m7
76144;253;G7;G;7;7;M;m7
76146;253;Cj7;C;j7;j7;M;j7
76154;253;C-7;C;-7;-7;-;m7
76158;253;F-7;F;-7;-7;-;m7
76160;253;NC;N;No Chord;C;none;none
76162;253;Bb7;A#;7;7;M;m7
76166;253;Ebj7;D#;j7;j7;M;j7
76170;253;Abj7;G#;j7;j7;M;j7
76174;253;Am7b5;A;m7b5;-7b5;half;m7
76176;253;D7;D;7;7;M;m7
76178;253;Gj7;G;j7;j7;M;j7
76186;253;Am7b5;A;m7b5;-7b5;half;m7
76190;253;D7;D;7;7;M;m7
76194;253;Gj7;G;j7;j7;M;j7
76202;253;F#m7b5;F#;m7b5;-7b5;half;m7
76206;253;B7;B;7;7;M;m7
76210;253;Ej7;E;j7;j7;M;j7
76214;253;C7;C;7;7;M;m7
76218;253;F-7;F;-7;-7;-;m7
76222;253;Bb-7;A#;-7;-7;-;m7
76226;253;Eb7;D#;7;7;M;m7
76230;253;Abj7;G#;j7;j7;M;j7
76234;253;Dbj7;C#;j7;j7;M;j7
76238;253;Db-7;C#;-7;-7;-;m7
76242;253;C-7;C;-7;-7;-;m7
76246;253;Bo;B;o;o;o;none
76250;253;Bb-7;A#;-7;-7;-;m7
76254;253;Eb7;D#;7;7;M;m7
76258;253;Abj7;G#;j7;j7;M;j7
76262;253;Gm7b5;G;m7b5;-7b5;half;m7
76264;253;C7;C;7;7;M;m7
76266;253;F-7;F;-7;-7;-;m7
76270;254;Dj7;D;j7;j7;M;j7
76276;254;Bb7;A#;7;7;M;m7
76278;254;Bj7;B;j7;j7;M;j7
76282;254;Abj7;G#;j7;j7;M;j7
76286;254;Fm7b5;F;m7b5;-7b5;half;m7
76290;254;Bb7;A#;7;7;M;m7
76294;254;Ej7911#;E;j7911#;j7;M;j7
76308;254;Eb7;D#;7;7;M;m7
76310;254;Abj7;G#;j7;j7;M;j7
76314;254;G7913;G;7913;7;M;m7
76318;254;Gb7913;F#;7913;7;M;m7
76322;254;Cbj7;B;j7;j7;M;j7
76324;254;F7;F;7;7;M;m7
76334;254;Gj7;G;j7;j7;M;j7
76336;254;Aj7;A;j7;j7;M;j7
76338;254;Bj7;B;j7;j7;M;j7
76340;254;Cj7911#;C;j7911#;j7;M;j7
76342;254;Dj7;D;j7;j7;M;j7
76348;254;Bb7;A#;7;7;M;m7
76350;254;Bj7;B;j7;j7;M;j7
76354;254;Abj7;G#;j7;j7;M;j7
76358;254;Fm7b5;F;m7b5;-7b5;half;m7
76362;254;Bb7;A#;7;7;M;m7
76366;254;Ej7;E;j7;j7;M;j7
76379;254;Eb7;D#;7;7;M;m7
76381;254;Abj7;G#;j7;j7;M;j7
76385;254;G7913;G;7913;7;M;m7
76389;254;Gb7913;F#;7913;7;M;m7
76391;254;Gb7;F#;7;7;M;m7
76393;254;Cbj7;B;j7;j7;M;j7
76395;254;F7;F;7;7;M;m7
76397;254;F79;F;79;7;M;m7
76405;254;Gj7;G;j7;j7;M;j7
76407;254;Aj7;A;j7;j7;M;j7
76409;254;Bj7;B;j7;j7;M;j7
76411;254;Cj7911#;C;j7911#;j7;M;j7
76413;254;Dj7;D;j7;j7;M;j7
76419;254;Bb7;A#;7;7;M;m7
76421;254;Bj7;B;j7;j7;M;j7
76425;254;Abj7;G#;j7;j7;M;j7
76429;254;Fm7b5;F;m7b5;-7b5;half;m7
76433;254;Bb7;A#;7;7;M;m7
76437;254;Ej7911#;E;j7911#;j7;M;j7
76451;254;Eb7;D#;7;7;M;m7
76453;254;Abj7;G#;j7;j7;M;j7
76457;254;G7;G;7;7;M;m7
76461;254;Gb7913;F#;7913;7;M;m7
76465;254;Cbj7;B;j7;j7;M;j7
76467;254;F7;F;7;7;M;m7
76469;254;F79;F;79;7;M;m7
76477;254;Gj7;G;j7;j7;M;j7
76479;254;Aj7;A;j7;j7;M;j7
76481;254;Bj7;B;j7;j7;M;j7
76483;254;Cj7911#;C;j7911#;j7;M;j7
76485;254;Dj7;D;j7;j7;M;j7
76491;254;Bb7;A#;7;7;M;m7
76493;254;Bj7;B;j7;j7;M;j7
76497;254;Abj7;G#;j7;j7;M;j7
76501;254;Fm7b5;F;m7b5;-7b5;half;m7
76505;254;Bb7;A#;7;7;M;m7
76509;254;Ej7911#;E;j7911#;j7;M;j7
